logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano
rua emiliano braga;1069;apto 1414 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-25;Bom;Apartamento;203999,93;21350;;;2025
rua emiliano braga;1069;apto 104 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-14;Bom;Apartamento;186623,13;21350;;;2025
rua emiliano braga;1069;apto 207 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-25;Bom;Apartamento;168346,87;21350;;;2025
rua emiliano braga;1069;apto 208 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-10;Bom;Apartamento;159625,87;21350;;;2025
rua emiliano braga;1069;apto 301 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-12;Bom;Apartamento;146835,39;21350;;;2025
rua emiliano braga;1069;apto 501 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-15;Bom;Apartamento;139974,16;21350;;;2025
rua emiliano braga;1069;apto 507 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-01;Bom;Apartamento;163342,93;21350;;;2025
rua emiliano braga;1069;apto 701 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-12;Bom;Apartamento;151693,95;21350;;;2025
rua emiliano braga;1069;apto 802 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-12;Bom;Apartamento;153748,78;21350;;;2025
rua emiliano braga;1069;apto 906 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-07;Bom;Apartamento;201032,92;21350;;;2025
rua emiliano braga;1069;apto 908 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-25;Bom;Apartamento;163231,43;21350;;;2025
rua emiliano braga;1069;apto 1009 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-10;Bom;Apartamento;188849,86;21350;;;2025
rua emiliano braga;1069;apto 1103 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-12;Bom;Apartamento;138080,16;21350;;;2025
rua emiliano braga;1069;apto 1211 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-11;Bom;Apartamento;177810,47;21350;;;2025
rua emiliano braga;1069;apto 1304 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-11;Bom;Apartamento;199202,22;21350;;;2025
rua emiliano braga;1069;apto 1308 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-31;Bom;Apartamento;159762,26;21350;;;2025
rua emiliano braga;1069;apto 1309 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-25;Bom;Apartamento;111295,36;21350;;;2025
rua emiliano braga;1069;apto 1311 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-11;Bom;Apartamento;171678,71;21350;;;2025
rua emiliano braga;1069;apto 1313 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-10;Bom;Apartamento;154773,36;21350;;;2025
rua emiliano braga;1069;apto 1401 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-13;Bom;Apartamento;132015,38;21350;;;2025
rua emiliano braga;1069;apto 1403 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-10;Bom;Apartamento;159217,53;21350;;;2025
rua emiliano braga;1069;apto 1409 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-11;Bom;Apartamento;193361,77;21350;;;2025
rua emiliano braga;1069;apto 1501 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-01;Bom;Apartamento;173279,73;21350;;;2025
rua emiliano braga;1069;apto 1509 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-11;Bom;Apartamento;190117,72;21350;;;2025
rua emiliano braga;1069;apto 1009 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;156895,57;21350;;;2025
rua emiliano braga;1069;apto 1012 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-03;Bom;Apartamento;178722,41;21350;;;2025
rua emiliano braga;1069;apto 1014 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;203999,65;21350;;;2025
rua emiliano braga;1069;apto 1101 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;154488,84;21350;;;2025
rua emiliano braga;1069;apto 1102 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;143861,84;21350;;;2025
rua emiliano braga;1069;apto 1104 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;203999,94;21350;;;2025
rua emiliano braga;1069;apto 1106 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;185451,29;21350;;;2025
rua emiliano braga;1069;apto 1108 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;163213,07;21350;;;2025
rua emiliano braga;1069;apto 1113 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;139345,89;21350;;;2025
rua emiliano braga;1069;apto 1302 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;163656,59;21350;;;2025
rua emiliano braga;1069;apto 1304 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;170132,30;21350;;;2025
rua emiliano braga;1069;apto 1308 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;155119,34;21350;;;2025
rua emiliano braga;1069;apto 803 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-04;Bom;Apartamento;139718,32;21350;;;2025
rua emiliano braga;1069;apto 1408 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-16;Bom;Apartamento;175999,25;21350;;;2025
rua emiliano braga;1069;apto 508 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-20;Bom;Apartamento;140613,56;21350;;;2025
rua emiliano braga;1069;apto 601 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;160128,27;21350;;;2025
rua emiliano braga;1069;apto 602 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;140505,96;21350;;;2025
rua emiliano braga;1069;apto 603 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;156125,65;21350;;;2025
rua emiliano braga;1069;apto 607 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;168633,62;21350;;;2025
rua emiliano braga;1069;apto 610 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;147826,79;21350;;;2025
rua emiliano braga;1069;apto 701 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;145781,99;21350;;;2025
rua emiliano braga;1069;apto 702 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;142643,88;21350;;;2025
rua emiliano braga;1069;apto 703 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;128001,05;21350;;;2025
rua emiliano braga;1069;apto 705 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-14;Bom;Apartamento;185471,95;21350;;;2025
rua emiliano braga;1069;apto 1010 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;148342,30;21350;;;2025
rua emiliano braga;1069;apto 1105 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;192336,21;21350;;;2025
rua emiliano braga;1069;apto 103 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-23;Bom;Apartamento;137687,11;21350;;;2025
rua emiliano braga;1069;apto 1109 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;137915,29;21350;;;2025
rua emiliano braga;1069;apto 1110 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;64300,62;21350;;;2025
rua emiliano braga;1069;apto 1205 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;189368,82;21350;;;2025
rua emiliano braga;1069;apto 206 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-18;Bom;Apartamento;165630,70;21350;;;2025
rua emiliano braga;1069;apto 1208 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;170789,65;21350;;;2025
rua emiliano braga;1069;apto 210 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-18;Bom;Apartamento;177800,69;21350;;;2025
rua emiliano braga;1069;apto 313 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-13;Bom;Apartamento;175327,98;21350;;;2025
rua emiliano braga;1069;apto 314 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-18;Bom;Apartamento;150073,58;21350;;;2025
rua emiliano braga;1069;apto 1509 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;150234,58;21350;;;2025
rua emiliano braga;1069;apto 401 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-28;Bom;Apartamento;172260,91;21350;;;2025
rua emiliano braga;1069;apto 403 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-18;Bom;Apartamento;144431,84;21350;;;2025
rua emiliano braga;1069;apto 502 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-14;Bom;Apartamento;158825,28;21350;;;2025
rua emiliano braga;1069;apto 603 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-15;Bom;Apartamento;175327,98;21350;;;2025
rua emiliano braga;1069;apto 605 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-24;Bom;Apartamento;136496,66;21350;;;2025
rua emiliano braga;1069;apto 608 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-19;Bom;Apartamento;155181,21;21350;;;2025
rua emiliano braga;1069;apto 101 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;139974,16;21350;;;2025
rua emiliano braga;1069;apto 109 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,44;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;144975,62;21350;;;2025
rua emiliano braga;1069;apto 402 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;159852,31;21350;;;2025
rua emiliano braga;1069;apto 407 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;159127,61;21350;;;2025
rua emiliano braga;1069;apto 414 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;172339,58;21350;;;2025
rua emiliano braga;1069;apto 608 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;167878,77;21350;;;2025
rua emiliano braga;1069;apto 611 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;184903,15;21350;;;2025
rua emiliano braga;1069;apto 706 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;138160,30;21350;;;2025
rua emiliano braga;1069;apto 707 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;167971,12;21350;;;2025
rua emiliano braga;1069;apto 806 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-27;Bom;Apartamento;129049,84;21350;;;2025
rua emiliano braga;1069;apto 801 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;91872,25;21350;;;2025
rua emiliano braga;1069;apto 1210 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;138012,61;21350;;;2025
rua emiliano braga;1069;apto 812 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-23;Bom;Apartamento;146523,00;21350;;;2025
rua emiliano braga;1069;apto 901 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,31;0,00226;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-12-02;Bom;Apartamento;124576,19;21350;;;2025
rua emiliano braga;1069;apto 902 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-03;Bom;Apartamento;118525,88;21350;;;2025
rua emiliano braga;1069;apto 1211 bloco a;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;188523,15;21350;;;2025
rua emiliano braga;1069;apto 1406 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;161049,48;21350;;;2025
rua emiliano braga;1069;apto 1410 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;155297,81;21350;;;2025
rua emiliano braga;1069;apto 310 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;158161,25;21350;;;2025
rua emiliano braga;1069;apto 1411 bloco b;257000,00;Varzea;Recife;PE;2025;4500;51,3;0,00225;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-21;Bom;Apartamento;180470,54;21350;;;2025
rua emiliano braga;1069;apto 1302 bloco b;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-12-02;Bom;Apartamento;197257,09;21350;;;2025
rua emiliano braga;1069;apto 1503 bloco a;257000,00;Varzea;Recife;PE;2025;4500;50,97;0,00224;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;145574,34;21350;;;2025
rua emiliano braga;1019;apto 0209 bloco i-edf ipe amarelo;220000,00;Varzea;Recife;PE;1998;7076,41;78,9;0,01041;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-08-06;Bom;Apartamento;0,00;21350;-8.037158;-34.948881;2025
rua caxanga agape;4641;;3279919,39;Varzea;Recife;PE;1971;2419,76;1098;1;Médio;Edificação Especial;COMERCIAL SEM LIXO ORGANICO;2025-03-26;Bom;Edificação Especial;0,00;80020;-8.036463;-34.948051;2025
rua dr paulo correia;105;;490493,88;Varzea;Recife;PE;1957;409,79;210;1;Médio;Casa;RESIDENCIAL;2025-03-31;Bom;Casa;0,00;49743;-8.036424;-34.948289;2025
rua general polidoro;164;;520000,00;Varzea;Recife;PE;1982;0;332;1;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2025-06-16;Bom;Casa;0,00;51985;-8.038566;-34.946255;2025
rua estevao de sa;223;apto 0102 edf maria izabel;200000,00;Varzea;Recife;PE;1999;600;99,64;0,12499;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-11-16;Bom;Apartamento;0,00;22918;-8.038149;-34.947325;2025
rua estevao de sa;390;apto 0502 bloco b 3;270000,00;Varzea;Recife;PE;2001;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;0,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 0502 bloco b 3;320000,00;Varzea;Recife;PE;2001;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-11;Bom;Apartamento;224000,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 0403 bloco b 4;270000,00;Varzea;Recife;PE;2003;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-13;Bom;Apartamento;152315,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 0602 bloco b 3;300000,00;Varzea;Recife;PE;2001;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-25;Bom;Apartamento;0,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 0501 bloco b 4;265000,00;Varzea;Recife;PE;2003;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-06;Bom;Apartamento;0,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 601 bloco b 5 (antigo bloco a);280000,00;Varzea;Recife;PE;2023;5760,27;87,62;0,00901;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-24;Bom;Apartamento;0,00;22918;-8.039115;-34.948705;2025
rua estevao de sa;390;apto 0604 bloco b 4;270000,00;Varzea;Recife;PE;2003;5760,27;79,44;0,00816;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-06;Bom;Apartamento;0,00;22918;-8.039115;-34.948705;2025
rua antonio nogueira;85;apto 305 edf portal da varzea;254869,06;Varzea;Recife;PE;2009;1800;90,81;0,02319;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0,00;6009;-8.039504;-34.949041;2025
rua antonio nogueira;85;apto 403 edf portal da varzea;256249,77;Varzea;Recife;PE;2009;1800;90,81;0,02319;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-31;Bom;Apartamento;0,00;6009;-8.039504;-34.949041;2025
rua emeterio maciel;215;apto 202 edf fiorano;220000,00;Varzea;Recife;PE;2007;853,74;86,22;0,07836;Médio;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-10-07;Bom;Apartamento;0,00;21300;-8.038602;-34.948523;2025
rua engenheiro vasconcelos bittencourt;55;;758722,94;Varzea;Recife;PE;1982;700;231;1;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2025-09-12;Bom;Casa;0,00;63932;-8.039886;-34.952902;2025
rua engenheiro vasconcelos bittencourt;45;apto 0006 bl 01- edf cidade de oslo;170000,00;Varzea;Recife;PE;2002;3936,31;64,69;0,0125;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-09-19;Bom;Apartamento;0,00;63932;;;2025
rua torres homem;633;apto 307 bloco c-res atelie life;195015,95;Varzea;Recife;PE;2010;4375,8;56,48;0,00961;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-03;Bom;Apartamento;0,00;61298;;;2025
rua torres homem;633;apto 408 bloco a-res atelie life;189721,12;Varzea;Recife;PE;2010;4375,8;65,24;0,0111;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-13;Bom;Apartamento;0,00;61298;;;2025
rua torres homem;633;apto 305 bloco c-res atelie life;101000,00;Varzea;Recife;PE;2010;4375,8;45,08;0,00767;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-15;Bom;Apartamento;0,00;61298;;;2025
rua torres homem;633;apto 302 bloco b-res atelie life;169579,09;Varzea;Recife;PE;2010;4375,8;56,48;0,00961;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-26;Bom;Apartamento;124800,00;61298;;;2025
rua torres homem;633;apto 412 bloco c-res atelie life;192386,41;Varzea;Recife;PE;2010;4375,8;66,48;0,01131;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-02;Bom;Apartamento;144000,00;61298;;;2025
rua torres homem;633;apto 207 bloco c-res atelie life;168665,38;Varzea;Recife;PE;2010;4375,8;56,48;0,00961;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-28;Bom;Apartamento;128000,00;61298;;;2025
rua torres homem;633;apto 106 bloco b-res atelie life;150000,00;Varzea;Recife;PE;2010;4375,8;45,08;0,00767;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-05;Bom;Apartamento;80000,00;61298;;;2025
rua estevao de sa;291;apto 0302 edf jardim caxanga;180000,00;Varzea;Recife;PE;1982;600;88,27;0,08333;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-08-06;Bom;Apartamento;0,00;22918;-8.038976;-34.947803;2025
